policy,character_id,seed,outcome,total_reward,steps,completed_nodes,fights_won,gold,deck_size,relic_count,damage_dealt,damage_taken
linear_q,mortuary_apprentice,4690029,win,137.03999999999996,125,10,7,315,16,1,466.0,46.0
random,mortuary_apprentice,4690030,win,86.31999999999996,105,10,5,191,14,1,338.0,97.0
heuristic,mortuary_apprentice,4690030,win,101.04000000000002,92,10,5,245,15,2,321.0,70.0
linear_q,mortuary_apprentice,4690030,win,139.27,111,10,7,334,16,1,388.0,39.0
random,mortuary_apprentice,4690031,defeat,8.789999999999942,149,9,6,196,16,0,278.0,84.0
heuristic,mortuary_apprentice,4690031,win,141.88,150,10,8,359,17,1,541.0,75.0
linear_q,mortuary_apprentice,4690031,win,122.86000000000003,160,10,7,302,16,0,549.0,87.0
random,mortuary_apprentice,4690032,defeat,30.47999999999999,170,9,7,236,14,1,328.0,72.0
heuristic,mortuary_apprentice,4690032,defeat,30.55000000000001,134,9,7,214,17,1,358.0,72.0
linear_q,mortuary_apprentice,4690032,defeat,23.90999999999999,118,9,6,273,16,1,432.0,72.0
random,night_watch_recruit,5690016,defeat,13.529999999999951,194,9,6,196,15,1,280.0,83.0
heuristic,night_watch_recruit,5690016,defeat,-30.41000000000019,324,6,3,108,13,2,201.0,78.0
linear_q,night_watch_recruit,5690016,win,140.5499999999998,210,10,8,334,17,1,502.0,70.0
random,night_watch_recruit,5690017,defeat,20.089999999999925,135,9,7,222,16,1,302.0,90.0
heuristic,night_watch_recruit,5690017,win,128.6299999999996,467,10,8,435,17,1,460.0,71.0
linear_q,night_watch_recruit,5690017,win,147.95999999999984,151,10,8,362,17,0,602.0,58.0
random,night_watch_recruit,5690018,defeat,-2.2700000000001026,215,9,6,199,13,0,352.0,118.0
heuristic,night_watch_recruit,5690018,win,130.3199999999998,248,10,7,330,16,1,472.0,50.0
linear_q,night_watch_recruit,5690018,win,105.19999999999985,238,10,7,324,16,0,470.0,113.0
random,night_watch_recruit,5690019,defeat,-7.110000000000049,145,6,5,161,15,0,181.0,78.0
heuristic,night_watch_recruit,5690019,defeat,28.81999999999985,244,9,7,231,17,1,431.0,78.0
linear_q,night_watch_recruit,5690019,defeat,40.67999999999987,147,9,8,246,19,0,420.0,78.0
random,night_watch_recruit,5690020,defeat,22.959999999999894,172,9,7,226,14,0,290.0,78.0
heuristic,night_watch_recruit,5690020,defeat,39.90999999999983,239,9,8,276,18,1,392.0,78.0
linear_q,night_watch_recruit,5690020,defeat,53.40999999999983,170,9,9,292,19,0,521.0,78.0
random,night_watch_recruit,5690021,defeat,7.909999999999918,160,9,6,193,13,1,350.0,97.0
heuristic,night_watch_recruit,5690021,defeat,9.899999999999785,249,9,6,221,15,1,266.0,85.0
linear_q,night_watch_recruit,5690021,defeat,30.7599999999999,169,9,8,267,18,0,543.0,98.0
random,night_watch_recruit,5690022,defeat,-13.050000000000033,147,7,4,130,13,0,201.0,78.0
heuristic,night_watch_recruit,5690022,defeat,32.25999999999987,253,9,7,229,18,0,402.0,78.0
linear_q,night_watch_recruit,5690022,defeat,30.699999999999847,150,9,7,197,17,0,435.0,78.0
random,night_watch_recruit,5690023,defeat,-20.680000000000106,196,9,4,114,12,1,250.0,98.0
heuristic,night_watch_recruit,5690023,defeat,-3.5600000000002794,410,9,5,173,15,1,285.0,78.0
linear_q,night_watch_recruit,5690023,defeat,1.759999999999934,142,9,5,157,15,1,413.0,95.0
random,night_watch_recruit,5690024,defeat,-31.410000000000032,75,9,2,60,12,3,115.0,78.0
heuristic,night_watch_recruit,5690024,defeat,-7.040000000000056,261,9,4,124,15,3,302.0,80.0
linear_q,night_watch_recruit,5690024,win,118.94999999999996,102,10,6,234,17,2,407.0,65.0
random,night_watch_recruit,5690025,defeat,-9.51000000000004,120,6,4,121,12,2,237.0,78.0
heuristic,night_watch_recruit,5690025,defeat,27.38999999999971,401,9,7,237,17,2,486.0,78.0
linear_q,night_watch_recruit,5690025,defeat,40.339999999999904,133,9,8,267,18,1,468.0,78.0
random,night_watch_recruit,5690026,defeat,-27.710000000000022,90,5,3,98,13,0,151.0,78.0
heuristic,night_watch_recruit,5690026,defeat,-6.81000000000018,277,9,4,127,15,4,293.0,78.0
linear_q,night_watch_recruit,5690026,defeat,29.679999999999886,159,9,7,218,17,0,466.0,78.0
random,night_watch_recruit,5690027,defeat,31.90999999999996,112,9,7,233,16,1,302.0,78.0
heuristic,night_watch_recruit,5690027,defeat,5.509999999999607,435,9,6,190,15,1,232.0,78.0
linear_q,night_watch_recruit,5690027,defeat,19.69999999999989,120,9,6,184,16,1,378.0,78.0
random,night_watch_recruit,5690028,defeat,-27.290000000000035,126,9,3,108,13,3,207.0,98.0
heuristic,night_watch_recruit,5690028,defeat,-20.520000000000046,120,9,3,103,12,3,244.0,78.0
linear_q,night_watch_recruit,5690028,defeat,3.049999999999983,86,9,5,172,15,1,331.0,78.0
random,night_watch_recruit,5690029,defeat,20.559999999999896,214,9,7,228,15,0,295.0,78.0
heuristic,night_watch_recruit,5690029,win,136.25999999999982,307,10,8,326,16,0,465.0,56.0
linear_q,night_watch_recruit,5690029,defeat,30.02999999999983,181,9,7,213,17,0,384.0,81.0
random,night_watch_recruit,5690030,defeat,-28.2000000000001,210,9,4,133,13,2,249.0,118.0
heuristic,night_watch_recruit,5690030,defeat,-4.500000000000178,256,9,5,168,16,2,397.0,98.0
linear_q,night_watch_recruit,5690030,defeat,41.98999999999993,139,9,8,254,18,0,579.0,78.0
random,night_watch_recruit,5690031,defeat,-1.830000000000041,149,9,5,159,15,1,201.0,78.0
heuristic,night_watch_recruit,5690031,defeat,-5.810000000000123,228,9,5,152,17,1,297.0,88.0
linear_q,night_watch_recruit,5690031,win,129.14999999999998,100,10,6,284,17,1,384.0,32.0
random,night_watch_recruit,5690032,defeat,22.759999999999913,200,7,7,226,14,0,324.0,78.0
heuristic,night_watch_recruit,5690032,defeat,55.3999999999997,379,9,9,302,19,0,519.0,78.0
linear_q,night_watch_recruit,5690032,defeat,51.40999999999981,232,9,9,288,19,0,520.0,78.0
random,night_watch_recruit,5690033,defeat,-19.230000000000075,139,5,4,137,13,0,189.0,78.0
heuristic,night_watch_recruit,5690033,defeat,44.2599999999998,302,9,8,270,18,0,513.0,78.0
linear_q,night_watch_recruit,5690033,win,150.9199999999999,149,10,9,373,18,0,512.0,63.0
random,night_watch_recruit,5690034,defeat,12.539999999999928,227,8,6,200,11,1,295.0,78.0
heuristic,night_watch_recruit,5690034,defeat,24.059999999999846,248,9,7,223,17,2,311.0,78.0
linear_q,night_watch_recruit,5690034,defeat,30.939999999999884,129,9,7,222,17,1,378.0,78.0
random,night_watch_recruit,5690035,defeat,-0.2800000000001148,259,9,6,183,16,0,269.0,102.0
heuristic,night_watch_recruit,5690035,defeat,8.199999999999811,272,9,6,170,16,1,252.0,78.0
linear_q,night_watch_recruit,5690035,defeat,40.02999999999991,129,9,8,251,19,0,453.0,78.0
random,sewer_diplomat,6690019,defeat,19.8599999999999,195,9,7,224,13,1,330.0,85.0
heuristic,sewer_diplomat,6690019,defeat,46.589999999999954,141,9,8,260,18,1,403.0,68.0
linear_q,sewer_diplomat,6690019,defeat,44.75999999999979,334,9,8,265,15,1,446.0,68.0
random,sewer_diplomat,6690020,defeat,-23.169999999999998,88,7,3,95,13,0,160.0,68.0
heuristic,sewer_diplomat,6690020,defeat,-6.180000000000028,104,9,4,63,15,1,246.0,68.0
linear_q,sewer_diplomat,6690020,win,137.0599999999999,347,10,7,329,13,1,474.0,34.0
random,sewer_diplomat,6690021,defeat,25.23999999999989,198,8,7,244,16,0,372.0,80.0
heuristic,sewer_diplomat,6690021,defeat,19.849999999999916,130,7,6,210,15,1,283.0,68.0
linear_q,sewer_diplomat,6690021,win,154.39999999999975,291,10,9,389,16,1,550.0,65.0
random,sewer_diplomat,6690022,defeat,-18.330000000000027,91,6,3,104,12,1,179.0,68.0
heuristic,sewer_diplomat,6690022,defeat,26.159999999999904,167,9,6,205,16,2,340.0,68.0
linear_q,sewer_diplomat,6690022,win,117.47999999999985,241,10,6,293,14,2,411.0,65.0
random,sewer_diplomat,6690023,defeat,2.7299999999999827,105,7,5,142,14,1,210.0,68.0
heuristic,sewer_diplomat,6690023,defeat,20.5299999999999,140,9,6,188,17,2,326.0,68.0
linear_q,sewer_diplomat,6690023,defeat,17.78999999999982,298,9,6,182,15,2,370.0,68.0
random,sewer_diplomat,6690024,defeat,2.7199999999999775,110,9,5,161,13,3,182.0,77.0
heuristic,sewer_diplomat,6690024,defeat,19.15999999999991,131,9,6,183,16,3,269.0,68.0
linear_q,sewer_diplomat,6690024,defeat,22.079999999999842,227,9,6,179,14,3,400.0,68.0
random,sewer_diplomat,6690025,defeat,-21.290000000000013,108,7,3,124,13,2,198.0,85.0
heuristic,sewer_diplomat,6690025,defeat,18.159999999999897,168,9,6,172,16,1,411.0,79.0
linear_q,sewer_diplomat,6690025,defeat,4.559999999999889,179,9,5,167,12,2,346.0,70.0
random,sewer_diplomat,6690026,defeat,23.25999999999989,179,8,7,222,13,1,290.0,68.0
heuristic,sewer_diplomat,6690026,defeat,10.889999999999887,182,9,6,191,16,0,360.0,75.0
linear_q,sewer_diplomat,6690026,win,121.52999999999983,235,10,7,350,13,0,478.0,68.0
random,sewer_diplomat,6690027,defeat,-18.9,88,8,3,93,13,1,143.0,73.0
heuristic,sewer_diplomat,6690027,defeat,-2.47000000000007,144,9,4,129,14,2,325.0,78.0
linear_q,sewer_diplomat,6690027,defeat,-10.61000000000012,225,9,4,127,15,1,285.0,76.0
random,sewer_diplomat,6690028,defeat,2.4299999999999926,98,6,5,158,13,0,227.0,68.0
heuristic,sewer_diplomat,6690028,defeat,19.26999999999989,173,9,6,186,16,0,393.0,71.0
linear_q,sewer_diplomat,6690028,defeat,16.309999999999846,250,9,6,183,12,0,375.0,68.0
random,sewer_diplomat,6690029,defeat,7.419999999999952,139,9,6,193,14,1,234.0,84.0
heuristic,sewer_diplomat,6690029,defeat,30.239999999999846,178,9,7,225,17,1,432.0,69.0
linear_q,sewer_diplomat,6690029,defeat,27.449999999999733,352,9,7,241,14,1,462.0,68.0
random,sewer_diplomat,6690030,defeat,-7.410000000000025,117,9,4,124,14,2,145.0,68.0
heuristic,sewer_diplomat,6690030,win,109.78999999999994,121,10,5,262,14,2,334.0,47.0
linear_q,sewer_diplomat,6690030,win,96.47999999999992,179,10,5,248,13,2,334.0,74.0
random,sewer_diplomat,6690031,defeat,-13.910000000000007,101,9,3,96,14,2,139.0,68.0
heuristic,sewer_diplomat,6690031,defeat,44.13999999999988,225,9,8,239,18,0,538.0,68.0
linear_q,sewer_diplomat,6690031,win,146.1999999999997,369,10,9,376,15,0,554.0,68.0
random,sewer_diplomat,6690032,defeat,13.129999999999924,148,9,6,194,13,1,270.0,85.0
heuristic,sewer_diplomat,6690032,win,131.44999999999987,132,10,7,335,16,2,427.0,64.0
linear_q,sewer_diplomat,6690032,win,119.78999999999988,215,10,7,302,12,2,368.0,68.0
random,sewer_diplomat,6690033,defeat,-4.750000000000021,104,9,4,127,14,2,234.0,72.0
heuristic,sewer_diplomat,6690033,defeat,-3.080000000000034,97,9,4,123,14,2,333.0,68.0
linear_q,sewer_diplomat,6690033,defeat,-9.580000000000041,105,9,4,133,12,1,241.0,68.0
random,sewer_diplomat,6690034,defeat,16.239999999999945,127,7,6,192,13,1,258.0,68.0
heuristic,sewer_diplomat,6690034,win,126.88999999999992,139,10,6,287,15,4,400.0,59.0
linear_q,sewer_diplomat,6690034,defeat,19.639999999999844,209,9,6,225,14,3,383.0,68.0
random,sewer_diplomat,6690035,defeat,-2.8000000000000256,127,6,5,168,13,0,196.0,68.0
heuristic,sewer_diplomat,6690035,win,132.92999999999992,260,10,7,303,16,2,501.0,52.0
linear_q,sewer_diplomat,6690035,defeat,-7.180000000000057,219,7,4,122,11,2,267.0,68.0
random,sewer_diplomat,6690036,defeat,-20.900000000000006,91,6,3,110,11,1,159.0,68.0
heuristic,sewer_diplomat,6690036,defeat,11.849999999999966,125,9,5,177,14,2,322.0,68.0
linear_q,sewer_diplomat,6690036,defeat,10.60999999999973,320,9,5,143,12,2,456.0,68.0
random,sewer_diplomat,6690037,defeat,-1.2100000000000293,116,5,5,163,14,0,198.0,68.0
heuristic,sewer_diplomat,6690037,defeat,4.569999999999929,128,9,5,156,15,3,334.0,85.0
linear_q,sewer_diplomat,6690037,win,118.84999999999991,203,10,6,270,14,3,397.0,62.0
random,sewer_diplomat,6690038,defeat,-1.1800000000000495,133,6,5,141,14,0,207.0,68.0
heuristic,sewer_diplomat,6690038,defeat,26.28999999999995,114,9,7,256,16,0,312.0,85.0
linear_q,sewer_diplomat,6690038,win,135.02999999999966,382,10,8,349,14,0,454.0,52.0
random,shroomancer,7690022,defeat,-27.500000000000014,117,7,3,99,11,1,156.0,90.0
heuristic,shroomancer,7690022,win,115.83999999999993,165,10,6,286,14,1,428.0,66.0
linear_q,shroomancer,7690022,win,117.87999999999994,148,10,6,297,14,1,428.0,63.0
random,shroomancer,7690023,defeat,-4.370000000000061,173,7,5,152,14,1,240.0,88.0
heuristic,shroomancer,7690023,defeat,30.749999999999936,223,9,8,260,18,0,374.0,90.0
linear_q,shroomancer,7690023,win,148.7999999999999,253,10,9,371,18,0,565.0,78.0
random,shroomancer,7690024,defeat,-22.269999999999982,150,9,3,91,12,2,137.0,78.0
heuristic,shroomancer,7690024,defeat,40.889999999999915,233,9,8,274,18,0,395.0,76.0
linear_q,shroomancer,7690024,defeat,36.699999999999946,186,9,8,254,18,0,365.0,87.0
random,shroomancer,7690025,defeat,-14.500000000000007,137,9,4,121,11,2,200.0,90.0
heuristic,shroomancer,7690025,defeat,-10.100000000000016,150,9,4,130,13,2,291.0,90.0
linear_q,shroomancer,7690025,defeat,-8.60000000000003,142,9,4,138,13,2,342.0,90.0
random,shroomancer,7690026,defeat,-43.8,89,6,2,66,10,1,118.0,90.0
heuristic,shroomancer,7690026,defeat,26.83999999999996,158,9,7,222,16,1,315.0,72.0
linear_q,shroomancer,7690026,win,130.30999999999995,191,10,7,322,16,2,418.0,66.0
random,shroomancer,7690027,defeat,-50.56999999999999,54,3,1,27,12,1,62.0,72.0
heuristic,shroomancer,7690027,defeat,22.549999999999947,160,8,7,234,17,0,378.0,80.0
linear_q,shroomancer,7690027,defeat,36.25999999999989,202,9,8,268,18,0,466.0,83.0
random,shroomancer,7690028,defeat,-27.340000000000007,124,7,3,97,13,1,160.0,90.0
heuristic,shroomancer,7690028,defeat,-4.110000000000028,151,9,4,136,16,2,288.0,72.0
linear_q,shroomancer,7690028,defeat,-2.259999999999998,135,9,4,68,16,3,261.0,72.0
random,shroomancer,7690029,defeat,-15.520000000000032,155,6,4,134,13,1,192.0,80.0
heuristic,shroomancer,7690029,defeat,7.559999999999974,167,9,5,53,15,3,299.0,78.0
linear_q,shroomancer,7690029,defeat,2.649999999999963,159,9,5,165,15,2,331.0,78.0
random,shroomancer,7690030,defeat,-27.720000000000013,107,6,3,105,12,1,132.0,78.0
heuristic,shroomancer,7690030,defeat,13.659999999999968,172,9,6,191,16,1,346.0,84.0
linear_q,shroomancer,7690030,win,113.23999999999998,176,10,6,292,15,1,448.0,69.0
random,shroomancer,7690031,defeat,-28.64,116,3,3,107,13,0,112.0,72.0
heuristic,shroomancer,7690031,defeat,23.10999999999995,204,9,6,210,17,2,398.0,72.0
linear_q,shroomancer,7690031,defeat,20.65999999999996,148,9,6,203,17,2,302.0,72.0
random,shroomancer,7690032,defeat,-32.93000000000001,93,3,3,108,12,0,79.0,72.0
heuristic,shroomancer,7690032,defeat,10.55999999999996,183,9,6,211,16,1,375.0,88.0
linear_q,shroomancer,7690032,defeat,12.559999999999938,173,9,6,205,16,1,429.0,86.0
random,shroomancer,7690033,defeat,-28.539999999999992,150,6,3,101,13,0,124.0,72.0
heuristic,shroomancer,7690033,defeat,-6.3800000000000665,171,9,4,67,15,1,228.0,72.0
linear_q,shroomancer,7690033,defeat,-5.880000000000052,137,9,4,68,14,1,220.0,72.0
random,shroomancer,7690034,defeat,-11.070000000000014,115,8,4,142,14,1,163.0,72.0
heuristic,shroomancer,7690034,defeat,19.279999999999916,232,9,6,128,17,1,374.0,72.0
linear_q,shroomancer,7690034,defeat,17.739999999999924,203,9,6,131,17,1,349.0,72.0
random,shroomancer,7690035,defeat,-21.270000000000014,118,7,3,93,11,3,118.0,72.0
heuristic,shroomancer,7690035,win,108.86999999999996,126,10,6,275,16,2,341.0,67.0
linear_q,shroomancer,7690035,win,112.80999999999997,128,10,6,275,16,2,341.0,57.0
random,shroomancer,7690036,defeat,12.419999999999959,148,9,6,206,16,1,263.0,90.0
heuristic,shroomancer,7690036,defeat,31.06999999999995,224,9,7,237,18,1,367.0,72.0
linear_q,shroomancer,7690036,defeat,32.499999999999886,277,9,7,235,18,1,521.0,72.0
random,shroomancer,7690037,defeat,-7.380000000000031,136,9,4,132,12,3,158.0,76.0
heuristic,shroomancer,7690037,defeat,-2.2300000000000395,164,9,4,129,14,3,247.0,72.0
linear_q,shroomancer,7690037,defeat,4.109999999999971,154,9,5,170,15,2,270.0,72.0
random,shroomancer,7690038,defeat,-24.980000000000004,147,8,4,136,13,1,162.0,108.0
heuristic,shroomancer,7690038,defeat,-1.4100000000000321,125,9,4,129,15,3,312.0,72.0
linear_q,shroomancer,7690038,defeat,-1.5300000000000153,142,9,4,142,15,3,312.0,72.0
random,shroomancer,7690039,defeat,-22.699999999999996,108,5,3,111,11,1,124.0,72.0
heuristic,shroomancer,7690039,defeat,2.4200000000000017,174,9,5,169,15,2,276.0,90.0
linear_q,shroomancer,7690039,win,114.65999999999995,185,10,6,276,15,2,474.0,69.0
random,shroomancer,7690040,defeat,-26.130000000000003,114,5,3,105,12,0,153.0,72.0
heuristic,shroomancer,7690040,defeat,29.82999999999997,234,9,7,240,17,1,433.0,77.0
linear_q,shroomancer,7690040,defeat,28.939999999999934,221,9,7,224,17,1,393.0,77.0
random,shroomancer,7690041,defeat,-17.37000000000002,156,6,4,138,13,1,135.0,77.0
heuristic,shroomancer,7690041,defeat,-5.249999999999993,127,9,4,128,14,3,282.0,84.0
linear_q,shroomancer,7690041,win,110.94999999999995,166,10,5,259,14,3,344.0,56.0
random,witch_clerk,8690025,defeat,24.899999999999892,184,8,7,220,14,0,305.0,80.0
heuristic,witch_clerk,8690025,win,148.2799999999998,274,10,9,386,18,0,548.0,78.0
linear_q,witch_clerk,8690025,defeat,38.569999999999894,170,9,8,271,18,0,369.0,80.0
random,witch_clerk,8690026,defeat,27.029999999999944,161,8,7,225,17,0,297.0,64.0
heuristic,witch_clerk,8690026,defeat,21.61999999999994,125,9,6,49,18,2,359.0,64.0
linear_q,witch_clerk,8690026,defeat,22.999999999999957,118,9,6,60,18,2,301.0,64.0
random,witch_clerk,8690027,defeat,-5.130000000000017,110,7,4,121,14,0,175.0,64.0
heuristic,witch_clerk,8690027,defeat,32.02999999999988,219,9,7,241,16,1,359.0,64.0
linear_q,witch_clerk,8690027,defeat,31.4399999999999,139,9,7,219,18,1,325.0,64.0
random,witch_clerk,8690028,defeat,11.109999999999964,148,9,6,210,13,1,264.0,81.0
heuristic,witch_clerk,8690028,defeat,16.31999999999993,156,9,5,180,16,3,390.0,64.0
linear_q,witch_clerk,8690028,defeat,6.139999999999979,113,9,5,158,15,2,387.0,80.0
random,witch_clerk,8690029,defeat,9.19999999999996,121,9,5,183,14,0,274.0,67.0
heuristic,witch_clerk,8690029,defeat,22.18999999999992,157,9,6,197,17,1,341.0,64.0
linear_q,witch_clerk,8690029,defeat,24.279999999999916,145,9,6,190,17,1,338.0,64.0
random,witch_clerk,8690030,defeat,-13.09000000000001,104,8,4,136,11,1,167.0,80.0
heuristic,witch_clerk,8690030,defeat,6.559999999999938,220,9,5,183,15,2,331.0,80.0
linear_q,witch_clerk,8690030,defeat,15.419999999999973,112,9,5,177,14,3,302.0,64.0
random,witch_clerk,8690031,defeat,-8.050000000000011,91,9,5,68,14,0,153.0,80.0
heuristic,witch_clerk,8690031,defeat,0.8599999999999497,153,9,5,186,14,1,321.0,79.0
linear_q,witch_clerk,8690031,win,114.76999999999992,121,10,6,265,15,1,380.0,68.0
random,witch_clerk,8690032,defeat,-12.030000000000047,89,5,4,152,14,1,194.0,71.0
heuristic,witch_clerk,8690032,defeat,48.7099999999999,235,9,8,277,17,1,464.0,64.0
linear_q,witch_clerk,8690032,defeat,43.62999999999988,171,9,8,264,18,1,414.0,64.0
random,witch_clerk,8690033,defeat,-6.409999999999997,109,9,4,127,13,1,176.0,72.0
heuristic,witch_clerk,8690033,defeat,5.269999999999968,138,9,5,156,15,2,384.0,80.0
linear_q,witch_clerk,8690033,win,116.19999999999996,110,10,6,293,15,2,373.0,67.0
random,witch_clerk,8690034,defeat,23.409999999999975,136,9,7,227,16,0,242.0,64.0
heuristic,witch_clerk,8690034,defeat,31.90999999999984,285,9,7,213,17,0,394.0,64.0
linear_q,witch_clerk,8690034,defeat,15.899999999999999,91,7,6,203,16,0,240.0,64.0
random,witch_clerk,8690035,defeat,2.3999999999999773,120,6,5,153,13,0,186.0,64.0
heuristic,witch_clerk,8690035,defeat,25.82999999999989,190,9,7,228,17,1,345.0,80.0
linear_q,witch_clerk,8690035,defeat,42.39999999999991,132,9,8,238,18,1,333.0,64.0
random,witch_clerk,8690036,defeat,-23.57000000000001,84,5,3,100,13,1,166.0,64.0
heuristic,witch_clerk,8690036,defeat,21.16999999999988,172,9,6,185,16,2,448.0,64.0
linear_q,witch_clerk,8690036,defeat,9.970000000000006,111,8,5,177,15,2,278.0,64.0
random,witch_clerk,8690037,defeat,-30.620000000000005,47,3,3,102,11,0,93.0,64.0
heuristic,witch_clerk,8690037,defeat,47.61999999999979,245,9,8,251,18,1,544.0,64.0
linear_q,witch_clerk,8690037,defeat,52.12999999999974,248,9,8,251,18,1,574.0,64.0
random,witch_clerk,8690038,defeat,-14.090000000000014,96,7,4,137,11,0,237.0,80.0
heuristic,witch_clerk,8690038,win,96.86999999999995,162,10,4,228,13,4,339.0,63.0
linear_q,witch_clerk,8690038,win,95.38999999999999,96,10,4,200,12,4,328.0,69.0
random,witch_clerk,8690039,defeat,1.5899999999999679,144,8,5,166,15,1,245.0,80.0
heuristic,witch_clerk,8690039,defeat,-14.140000000000018,110,9,3,103,12,3,288.0,80.0
linear_q,witch_clerk,8690039,defeat,-5.459999999999987,96,9,4,133,12,2,336.0,79.0
random,witch_clerk,8690040,defeat,-1.970000000000013,124,8,5,168,13,1,271.0,80.0
heuristic,witch_clerk,8690040,defeat,23.399999999999878,214,9,6,156,17,1,351.0,64.0
linear_q,witch_clerk,8690040,defeat,24.089999999999975,127,9,6,208,16,1,292.0,64.0
random,witch_clerk,8690041,defeat,6.460000000000008,99,7,5,229,14,1,195.0,65.0
heuristic,witch_clerk,8690041,defeat,14.439999999999905,226,9,6,168,16,1,338.0,80.0
linear_q,witch_clerk,8690041,defeat,3.7799999999999443,126,9,5,157,14,1,290.0,80.0
random,witch_clerk,8690042,defeat,9.08999999999999,116,9,5,71,16,1,227.0,64.0
heuristic,witch_clerk,8690042,win,115.22999999999999,156,10,6,266,15,1,374.0,59.0
linear_q,witch_clerk,8690042,defeat,10.009999999999991,110,9,5,150,14,1,268.0,64.0
random,witch_clerk,8690043,defeat,-29.20000000000001,76,9,2,72,12,3,149.0,80.0
heuristic,witch_clerk,8690043,defeat,12.119999999999948,152,9,5,189,15,3,318.0,66.0
linear_q,witch_clerk,8690043,defeat,25.909999999999933,155,9,6,199,17,2,321.0,64.0
random,witch_clerk,8690044,defeat,1.1399999999999935,125,7,5,181,14,1,240.0,80.0
heuristic,witch_clerk,8690044,defeat,15.849999999999937,178,9,6,184,17,1,335.0,72.0
linear_q,witch_clerk,8690044,defeat,16.1,134,9,6,201,17,1,276.0,78.0
