policy,character_id,seed,outcome,total_reward,steps,completed_nodes,fights_won,gold,deck_size,relic_count,damage_dealt,damage_taken
linear_q,failed_wizard,1680020,win,135.20999999999992,88,10,8,366,17,1,444.0,77.0
random,failed_wizard,1680021,defeat,-0.5500000000000043,154,9,5,160,13,1,306.0,88.0
heuristic,failed_wizard,1680021,defeat,9.559999999999931,115,9,5,159,16,2,362.0,76.0
linear_q,failed_wizard,1680021,defeat,12.599999999999973,86,9,5,213,15,1,407.0,76.0
random,failed_wizard,1680022,defeat,-16.490000000000034,108,9,4,121,14,0,202.0,99.0
heuristic,failed_wizard,1680022,defeat,1.5999999999999517,128,9,5,171,15,1,263.0,85.0
linear_q,failed_wizard,1680022,win,109.42999999999995,98,10,6,295,12,0,406.0,79.0
random,failed_wizard,1680023,defeat,-7.510000000000019,118,7,5,160,13,0,246.0,90.0
heuristic,failed_wizard,1680023,defeat,23.259999999999955,161,9,6,230,17,1,391.0,76.0
linear_q,failed_wizard,1680023,defeat,29.229999999999926,88,9,7,245,18,0,439.0,76.0
random,guild_assassin_apprentice,2680007,defeat,35.04999999999994,178,8,7,213,16,0,359.0,64.0
heuristic,guild_assassin_apprentice,2680007,win,154.6499999999999,144,10,9,364,19,0,527.0,60.0
linear_q,guild_assassin_apprentice,2680007,defeat,49.0799999999999,147,9,8,277,18,0,431.0,64.0
random,guild_assassin_apprentice,2680008,defeat,25.109999999999935,140,9,6,209,14,2,396.0,64.0
heuristic,guild_assassin_apprentice,2680008,win,131.76999999999995,118,10,8,334,17,1,425.0,75.0
linear_q,guild_assassin_apprentice,2680008,defeat,46.829999999999885,154,9,8,253,18,1,465.0,64.0
random,guild_assassin_apprentice,2680009,defeat,8.559999999999967,115,9,5,168,15,2,276.0,64.0
heuristic,guild_assassin_apprentice,2680009,defeat,9.449999999999996,113,9,5,141,15,2,358.0,64.0
linear_q,guild_assassin_apprentice,2680009,win,90.80999999999999,74,10,4,204,13,1,280.0,55.0
random,guild_assassin_apprentice,2680010,defeat,16.849999999999966,122,9,6,198,15,1,275.0,75.0
heuristic,guild_assassin_apprentice,2680010,defeat,37.87999999999992,116,9,8,266,18,0,402.0,77.0
linear_q,guild_assassin_apprentice,2680010,defeat,39.98999999999992,139,9,8,262,18,0,348.0,77.0
random,guild_assassin_apprentice,2680011,defeat,43.06999999999998,125,9,8,263,12,0,307.0,64.0
heuristic,guild_assassin_apprentice,2680011,win,131.27999999999997,92,10,6,295,15,4,377.0,41.0
linear_q,guild_assassin_apprentice,2680011,defeat,42.27999999999987,158,9,7,219,17,2,513.0,64.0
random,guild_assassin_apprentice,2680012,defeat,-6.490000000000009,115,9,4,132,12,3,191.0,72.0
heuristic,guild_assassin_apprentice,2680012,defeat,-4.4099999999999895,89,9,4,114,14,3,268.0,68.0
linear_q,guild_assassin_apprentice,2680012,win,113.79000000000002,80,10,5,243,14,2,321.0,38.0
random,guild_assassin_apprentice,2680013,defeat,9.74999999999995,125,9,5,171,13,2,301.0,70.0
heuristic,guild_assassin_apprentice,2680013,win,143.27999999999992,112,10,7,296,16,3,467.0,40.0
linear_q,guild_assassin_apprentice,2680013,win,137.82999999999996,115,10,7,320,16,3,383.0,51.0
random,guild_assassin_apprentice,2680014,defeat,-7.469999999999999,111,9,4,144,12,2,258.0,74.0
heuristic,guild_assassin_apprentice,2680014,win,124.44999999999996,97,10,6,307,15,4,345.0,52.0
linear_q,guild_assassin_apprentice,2680014,defeat,19.93999999999997,133,9,6,199,16,1,367.0,77.0
random,guild_assassin_apprentice,2680015,defeat,12.919999999999987,136,9,5,166,14,2,246.0,64.0
heuristic,guild_assassin_apprentice,2680015,defeat,4.71999999999997,99,9,4,126,14,3,324.0,64.0
linear_q,guild_assassin_apprentice,2680015,defeat,14.129999999999946,107,9,5,154,15,2,346.0,64.0
random,guild_assassin_apprentice,2680016,defeat,-34.18,54,4,2,1,12,1,111.0,64.0
heuristic,guild_assassin_apprentice,2680016,defeat,30.03999999999997,125,9,6,185,16,2,421.0,64.0
linear_q,guild_assassin_apprentice,2680016,defeat,34.62999999999992,121,9,7,209,17,1,390.0,64.0
random,guild_assassin_apprentice,2680017,defeat,35.089999999999975,148,9,7,236,17,2,313.0,64.0
heuristic,guild_assassin_apprentice,2680017,win,143.7999999999999,138,10,8,373,17,2,458.0,63.0
linear_q,guild_assassin_apprentice,2680017,defeat,1.259999999999991,94,9,4,125,15,3,245.0,64.0
random,guild_assassin_apprentice,2680018,defeat,-7.050000000000026,106,7,4,120,13,1,192.0,64.0
heuristic,guild_assassin_apprentice,2680018,win,129.20999999999998,118,10,6,360,15,2,415.0,51.0
linear_q,guild_assassin_apprentice,2680018,defeat,2.5700000000000074,100,9,5,148,15,1,304.0,80.0
random,guild_assassin_apprentice,2680019,defeat,29.159999999999933,163,9,7,224,14,0,392.0,64.0
heuristic,guild_assassin_apprentice,2680019,defeat,43.269999999999996,115,9,8,274,18,0,397.0,64.0
linear_q,guild_assassin_apprentice,2680019,win,158.3499999999999,121,10,9,412,18,0,483.0,43.0
random,guild_assassin_apprentice,2680020,defeat,-1.3100000000000307,106,7,5,139,12,1,167.0,64.0
heuristic,guild_assassin_apprentice,2680020,win,149.4799999999999,107,10,8,344,17,1,459.0,39.0
linear_q,guild_assassin_apprentice,2680020,defeat,32.97999999999997,115,9,7,222,17,1,379.0,64.0
random,guild_assassin_apprentice,2680021,defeat,-33.30000000000002,64,5,2,62,12,1,125.0,64.0
heuristic,guild_assassin_apprentice,2680021,defeat,26.65999999999989,148,9,6,204,16,1,458.0,64.0
linear_q,guild_assassin_apprentice,2680021,win,119.12999999999992,172,10,6,274,15,1,461.0,63.0
random,guild_assassin_apprentice,2680022,defeat,-7.360000000000049,159,9,4,124,13,1,228.0,73.0
heuristic,guild_assassin_apprentice,2680022,win,103.12999999999998,111,10,5,274,14,1,348.0,66.0
linear_q,guild_assassin_apprentice,2680022,defeat,-6.279999999999994,94,9,4,142,14,1,300.0,71.0
random,guild_assassin_apprentice,2680023,defeat,-35.98999999999998,97,5,2,60,11,0,163.0,70.0
heuristic,guild_assassin_apprentice,2680023,defeat,46.32999999999988,166,9,8,265,18,0,440.0,64.0
linear_q,guild_assassin_apprentice,2680023,win,152.95999999999995,162,10,9,378,18,0,526.0,58.0
random,guild_assassin_apprentice,2680024,defeat,11.309999999999945,195,9,6,85,15,0,327.0,80.0
heuristic,guild_assassin_apprentice,2680024,defeat,20.05999999999996,115,9,6,189,16,0,421.0,70.0
linear_q,guild_assassin_apprentice,2680024,defeat,25.939999999999955,121,9,6,181,16,1,396.0,68.0
random,guild_assassin_apprentice,2680025,defeat,23.65999999999999,133,9,6,185,16,3,314.0,64.0
heuristic,guild_assassin_apprentice,2680025,defeat,44.359999999999914,151,9,8,259,18,0,468.0,66.0
linear_q,guild_assassin_apprentice,2680025,win,164.04999999999984,167,10,10,445,19,0,589.0,64.0
random,guild_assassin_apprentice,2680026,defeat,0.9299999999999571,123,7,5,171,13,1,259.0,80.0
heuristic,guild_assassin_apprentice,2680026,win,131.24999999999991,124,10,7,331,16,2,451.0,66.0
linear_q,guild_assassin_apprentice,2680026,defeat,33.83999999999991,134,9,7,233,17,1,395.0,67.0
random,hedge_witch,3680010,defeat,11.039999999999978,130,9,5,167,13,3,299.0,66.0
heuristic,hedge_witch,3680010,defeat,15.119999999999926,177,9,5,165,16,3,424.0,66.0
linear_q,hedge_witch,3680010,defeat,15.119999999999926,177,9,5,165,16,3,424.0,66.0
random,hedge_witch,3680011,defeat,-27.160000000000018,109,5,3,107,12,0,211.0,83.0
heuristic,hedge_witch,3680011,win,125.26999999999988,165,10,6,289,15,3,375.0,45.0
linear_q,hedge_witch,3680011,win,125.26999999999988,165,10,6,289,15,3,375.0,45.0
random,hedge_witch,3680012,defeat,-37.78,75,5,2,61,9,1,94.0,66.0
heuristic,hedge_witch,3680012,win,107.81999999999996,100,10,5,278,14,2,400.0,63.0
linear_q,hedge_witch,3680012,win,107.81999999999996,100,10,5,278,14,2,400.0,63.0
random,hedge_witch,3680013,defeat,7.289999999999964,170,9,6,192,13,1,273.0,83.0
heuristic,hedge_witch,3680013,win,128.7199999999999,172,10,7,314,16,1,482.0,64.0
linear_q,hedge_witch,3680013,win,128.7199999999999,172,10,7,314,16,1,482.0,64.0
random,hedge_witch,3680014,defeat,-3.9800000000000253,124,8,4,122,12,3,196.0,72.0
heuristic,hedge_witch,3680014,win,112.51999999999995,107,10,5,257,14,4,317.0,50.0
linear_q,hedge_witch,3680014,win,112.51999999999995,107,10,5,257,14,4,317.0,50.0
random,hedge_witch,3680015,defeat,10.17999999999995,184,9,6,224,14,0,274.0,83.0
heuristic,hedge_witch,3680015,defeat,26.97999999999996,116,9,6,196,16,1,378.0,66.0
linear_q,hedge_witch,3680015,defeat,26.97999999999996,116,9,6,196,16,1,378.0,66.0
random,hedge_witch,3680016,defeat,-17.990000000000016,95,7,3,94,12,2,126.0,66.0
heuristic,hedge_witch,3680016,defeat,22.3599999999999,125,9,6,243,16,2,390.0,66.0
linear_q,hedge_witch,3680016,defeat,22.3599999999999,125,9,6,243,16,2,390.0,66.0
random,hedge_witch,3680017,defeat,-32.39,98,5,2,63,12,1,160.0,66.0
heuristic,hedge_witch,3680017,win,129.49999999999986,203,10,7,320,17,1,521.0,63.0
linear_q,hedge_witch,3680017,win,129.49999999999986,203,10,7,320,17,1,521.0,63.0
random,hedge_witch,3680018,defeat,-7.4100000000000605,181,8,4,151,13,1,249.0,77.0
heuristic,hedge_witch,3680018,defeat,16.6399999999999,180,9,6,198,16,1,494.0,83.0
linear_q,hedge_witch,3680018,defeat,16.6399999999999,180,9,6,198,16,1,494.0,83.0
random,hedge_witch,3680019,defeat,-36.71000000000001,87,8,2,58,12,2,122.0,83.0
heuristic,hedge_witch,3680019,win,95.77999999999997,89,10,5,158,13,2,335.0,78.0
linear_q,hedge_witch,3680019,win,95.77999999999997,89,10,5,158,13,2,335.0,78.0
random,hedge_witch,3680020,defeat,-14.90000000000003,89,9,4,107,12,2,250.0,86.0
heuristic,hedge_witch,3680020,win,95.35999999999999,117,10,4,201,14,4,359.0,65.0
linear_q,hedge_witch,3680020,win,95.35999999999999,117,10,4,201,14,4,359.0,65.0
random,hedge_witch,3680021,defeat,-0.5500000000000256,148,9,4,128,13,4,206.0,66.0
heuristic,hedge_witch,3680021,win,131.14999999999998,151,10,5,250,14,4,385.0,18.0
linear_q,hedge_witch,3680021,win,131.14999999999998,151,10,5,250,14,4,385.0,18.0
random,hedge_witch,3680022,defeat,4.049999999999962,147,9,5,169,13,1,272.0,66.0
heuristic,hedge_witch,3680022,defeat,19.46999999999992,169,9,6,199,17,1,440.0,70.0
linear_q,hedge_witch,3680022,defeat,19.46999999999992,169,9,6,199,17,1,440.0,70.0
random,hedge_witch,3680023,defeat,-17.410000000000046,128,9,4,115,12,1,230.0,94.0
heuristic,hedge_witch,3680023,win,83.32000000000001,86,10,3,186,12,4,289.0,66.0
linear_q,hedge_witch,3680023,win,83.32000000000001,86,10,3,186,12,4,289.0,66.0
random,hedge_witch,3680024,defeat,11.769999999999968,169,7,6,198,14,0,231.0,66.0
heuristic,hedge_witch,3680024,win,164.2099999999998,186,10,9,398,19,0,457.0,22.0
linear_q,hedge_witch,3680024,win,164.2099999999998,186,10,9,398,19,0,457.0,22.0
random,hedge_witch,3680025,defeat,-9.090000000000025,97,6,4,122,14,2,147.0,66.0
heuristic,hedge_witch,3680025,defeat,25.159999999999897,156,9,6,216,16,2,417.0,66.0
linear_q,hedge_witch,3680025,defeat,25.159999999999897,156,9,6,216,16,2,417.0,66.0
random,hedge_witch,3680026,defeat,-22.700000000000028,86,5,3,93,13,1,163.0,66.0
heuristic,hedge_witch,3680026,win,103.42999999999998,94,10,4,210,13,4,312.0,44.0
linear_q,hedge_witch,3680026,win,103.42999999999998,94,10,4,210,13,4,312.0,44.0
random,hedge_witch,3680027,defeat,-11.190000000000051,155,8,4,121,13,1,286.0,83.0
heuristic,hedge_witch,3680027,defeat,41.07999999999982,241,9,7,202,17,1,543.0,66.0
linear_q,hedge_witch,3680027,defeat,41.07999999999982,241,9,7,202,17,1,543.0,66.0
random,hedge_witch,3680028,defeat,32.15999999999996,186,9,7,223,15,1,318.0,66.0
heuristic,hedge_witch,3680028,win,132.92999999999995,121,10,7,264,17,1,476.0,64.0
linear_q,hedge_witch,3680028,win,132.92999999999995,121,10,7,264,17,1,476.0,64.0
random,hedge_witch,3680029,defeat,-0.3800000000000452,165,9,5,162,13,1,228.0,83.0
heuristic,hedge_witch,3680029,win,108.64999999999995,153,10,6,317,15,1,404.0,81.0
linear_q,hedge_witch,3680029,win,108.64999999999995,153,10,6,317,15,1,404.0,81.0
random,mortuary_apprentice,4680013,defeat,-35.459999999999994,81,5,2,57,11,1,110.0,72.0
heuristic,mortuary_apprentice,4680013,defeat,42.03000000000001,184,9,8,49,20,0,416.0,72.0
linear_q,mortuary_apprentice,4680013,defeat,42.460000000000015,126,9,8,244,18,0,378.0,72.0
random,mortuary_apprentice,4680014,defeat,-40.989999999999995,78,8,2,51,12,1,145.0,95.0
heuristic,mortuary_apprentice,4680014,defeat,-3.960000000000001,93,9,5,100,16,0,325.0,90.0
linear_q,mortuary_apprentice,4680014,win,111.66999999999999,75,10,6,235,16,0,347.0,66.0
random,mortuary_apprentice,4680015,defeat,0.5200000000000173,119,8,5,163,11,0,271.0,83.0
heuristic,mortuary_apprentice,4680015,defeat,13.990000000000002,107,9,6,184,16,0,313.0,90.0
linear_q,mortuary_apprentice,4680015,defeat,28.779999999999987,119,9,7,234,17,1,337.0,78.0
random,mortuary_apprentice,4680016,defeat,0.6200000000000045,128,6,5,167,15,0,213.0,72.0
heuristic,mortuary_apprentice,4680016,defeat,29.69000000000006,116,9,7,217,18,0,366.0,72.0
linear_q,mortuary_apprentice,4680016,win,137.78,155,10,8,357,18,0,509.0,69.0
random,mortuary_apprentice,4680017,defeat,21.33000000000002,162,8,7,232,17,0,323.0,90.0
heuristic,mortuary_apprentice,4680017,defeat,29.58000000000004,129,9,8,281,18,0,344.0,90.0
linear_q,mortuary_apprentice,4680017,win,143.84000000000003,147,10,8,374,17,1,452.0,62.0
random,mortuary_apprentice,4680018,defeat,41.84999999999999,183,9,8,76,16,0,320.0,72.0
heuristic,mortuary_apprentice,4680018,defeat,42.420000000000016,157,9,8,247,18,0,478.0,90.0
linear_q,mortuary_apprentice,4680018,win,158.76999999999998,186,10,9,369,18,0,586.0,69.0
random,mortuary_apprentice,4680019,defeat,10.990000000000016,130,7,6,190,15,0,248.0,72.0
heuristic,mortuary_apprentice,4680019,win,113.23999999999998,113,10,6,276,15,2,415.0,80.0
linear_q,mortuary_apprentice,4680019,win,117.30000000000001,103,10,6,268,15,2,415.0,70.0
random,mortuary_apprentice,4680020,defeat,0.9600000000000151,125,7,5,154,15,1,194.0,72.0
heuristic,mortuary_apprentice,4680020,defeat,19.140000000000015,114,9,6,200,16,1,397.0,72.0
linear_q,mortuary_apprentice,4680020,win,133.87,104,10,7,308,17,1,409.0,38.0
random,mortuary_apprentice,4680021,defeat,0.7499999999999787,119,8,5,158,14,1,235.0,72.0
heuristic,mortuary_apprentice,4680021,defeat,19.80000000000001,103,9,6,173,16,1,354.0,72.0
linear_q,mortuary_apprentice,4680021,win,107.69,131,10,6,285,15,1,391.0,87.0
random,mortuary_apprentice,4680022,defeat,-18.880000000000024,113,5,4,128,13,0,181.0,83.0
heuristic,mortuary_apprentice,4680022,defeat,12.030000000000015,94,9,5,139,16,2,299.0,72.0
linear_q,mortuary_apprentice,4680022,win,126.71999999999997,92,10,6,331,15,2,375.0,45.0
random,mortuary_apprentice,4680023,defeat,-8.59000000000001,83,8,4,120,14,1,172.0,72.0
heuristic,mortuary_apprentice,4680023,defeat,21.960000000000008,134,9,6,182,16,1,395.0,72.0
linear_q,mortuary_apprentice,4680023,win,108.63999999999997,126,10,5,250,14,1,342.0,54.0
random,mortuary_apprentice,4680024,defeat,-6.130000000000038,110,7,4,129,12,1,208.0,72.0
heuristic,mortuary_apprentice,4680024,defeat,35.49,147,9,7,237,17,1,390.0,72.0
linear_q,mortuary_apprentice,4680024,win,148.48999999999998,168,10,8,354,17,1,586.0,54.0
random,mortuary_apprentice,4680025,defeat,5.1899999999999835,127,8,5,170,14,0,251.0,72.0
heuristic,mortuary_apprentice,4680025,defeat,45.79000000000005,116,9,8,276,19,0,364.0,72.0
linear_q,mortuary_apprentice,4680025,win,151.71999999999997,159,10,9,354,19,0,478.0,58.0
random,mortuary_apprentice,4680026,defeat,-12.199999999999989,100,6,4,120,12,1,174.0,73.0
heuristic,mortuary_apprentice,4680026,defeat,21.56000000000001,99,9,6,213,16,2,276.0,72.0
linear_q,mortuary_apprentice,4680026,win,118.63000000000002,93,10,6,281,15,2,367.0,56.0
random,mortuary_apprentice,4680027,defeat,-7.590000000000032,120,9,4,134,13,2,203.0,76.0
heuristic,mortuary_apprentice,4680027,defeat,25.719999999999928,129,9,6,179,16,2,380.0,72.0
linear_q,mortuary_apprentice,4680027,win,101.0,86,10,4,219,13,3,365.0,44.0
random,mortuary_apprentice,4680028,defeat,-24.840000000000007,67,9,3,85,12,2,154.0,81.0
heuristic,mortuary_apprentice,4680028,defeat,12.18000000000005,112,9,5,153,15,3,335.0,72.0
linear_q,mortuary_apprentice,4680028,win,115.71000000000002,119,10,6,249,15,3,428.0,72.0
random,mortuary_apprentice,4680029,defeat,-8.04999999999999,72,9,4,219,12,2,119.0,72.0
